   CROP          1       2       3       4       5       6       7       8       9      10      11      12      13      14      15      16      17      18      19      20      21      22      23      24      25      26      27      28      29      30      31      32      33      34      35      36      37      38      39      40      41      42      43      44      45      46      47      48      49      50      51      52      53      54      55      56      57      58      59      60      61      62      63      64      65      66      67      68      69      70
   #  NAME      WA      HI     TOP     TBS    DMLA    DLAI   DLAP1   DLAP2    RLAD    RBMD     ALT     GSI     CAF     SDW     HMX    RDMX    WAC2     CNY     CPY     CKY    WSYF     PST    COSD    PRYG    PRYF     WCY     BN1     BN2     BN3     BP1     BP2     BP3     BK1     BK2     BK3     BW1     BW2     BW3     IDC   FRST1   FRST2    WAVP    VPTH    VPD2   RWPC1   RWPC2    GMHU   PPLP1   PPLP2    STX1    STX2    BLG1    BLG2     WUB     FTO     FLT     CCEM   IPDU    TDNX    TDNN    ANQX    ANQN   INDET   RDECA    TRE1    TRE2    LAYR    WDRM    EXTC    GPAL
  107 GRMA      18    0.15      25      12       2    0.35    5.05    30.7     0.1      10       2  0.0074    0.85       6     0.3     1.4  660.21  0.0131   0.001   0.012    0.08     0.6     2.2       0       0     0.1    0.03  0.0131  0.0086  0.0018   0.001  0.0008  0.0268  0.0153  0.0115    3.39    3.39    3.39       6    5.01   15.95       8     0.5    4.75     0.4     0.2     100    22.5   40.71       0       0    0.01     0.1       0       0       0     0.3       1       0       0       0       0       0  0.0015       0       0       0       0       0       0   GRAMAGRASS                 
  108 BUF1      20    0.15      25      12       2     0.5    10.2   20.95     0.2      10       2  0.0074    0.85       6     0.2     1.4  660.23  0.0122   0.001   0.006    0.08     0.6     2.2       0       0    0.09    0.03  0.0157  0.0091  0.0018   0.001  0.0008  0.0082  0.0047  0.0035    3.39    3.39    3.39       6    5.01   15.95       8     0.5    4.75     0.4     0.2     100    22.5   40.71       0       0    0.01     0.1       0       0       0     0.3       1       0       0       0       0       0  0.0015       0       0       0       0       0       0   BUFFALO_GRASS              
  109 CO00      25     0.6    27.5    12.5       6    0.95   15.05   50.95     0.5     0.5       3    0.02    0.85      25       1     2.2   660.2   0.014   0.002   0.014     0.3     0.6    2.82 1212.75  116.87    0.01   0.058   0.019  0.0177  0.0081  0.0027  0.0025    0.03   0.022   0.015   1.138   0.603   0.332       9    5.15   15.95       3       1     4.3     0.4     0.1     100     3.2    10.9    0.05     7.7    0.01     0.1       0    0.27    0.38     0.3       0       0       0       0       0       0  0.0015       0       0       0       0       0       0                              
  110 2001      35    0.45      15       0       6     0.6   15.01   50.95       1       1       2   0.007    0.85      90       1       2  660.47  0.0249  0.0033  0.0042    0.21     0.6    0.26  153.62      20    0.12    0.06   0.023  0.0134  0.0084  0.0032  0.0019   0.023    0.02   0.017    3.39    3.39    1.61       5    5.01    15.1       6     0.5    4.75     0.4     0.2     100   125.6  250.95    0.07       6    0.01     0.1       0       0       0     0.3       0       0       0       0       0       0  0.0015       0       0       0       0       0       0                              
  111 CT01      25     0.6    27.5    12.5       6    0.95   15.05   50.95     0.5     0.5       3    0.02    0.85      25       1     2.2   660.2   0.014   0.002   0.014     0.3     0.6    2.82 1212.75  116.87    0.01   0.058   0.019  0.0177  0.0081  0.0027  0.0025    0.03   0.022   0.015   1.138   0.603   0.332       9    5.15   15.95       3       1     4.3     0.4     0.1     100     3.2    10.9    0.05     7.7    0.01     0.1       0    0.27    0.38     0.3       0       0       0       0       0       0  0.0015       0       0       0       0       0       0                              
  112 WW02      35    0.45      15       0       6     0.6   15.01   50.95       1       1       2   0.007    0.85      90       1       2  660.47  0.0249  0.0033  0.0042    0.21     0.6    0.26  153.62      20    0.12    0.06   0.023  0.0134  0.0084  0.0032  0.0019   0.023    0.02   0.017    3.39    3.39    1.61       5    5.01    15.1       6     0.5    4.75     0.4     0.2     100   125.6  250.95    0.07       6    0.01     0.1       0       0       0     0.3       0       0       0       0       0       0  0.0015       0       0       0       0       0       0                              
  113 LA02      25     0.6    27.5    12.5       6    0.95   15.05   50.95     0.5     0.5       3    0.02    0.85      25       1     2.2   660.2   0.014   0.002   0.014     0.3     0.6    2.82 1212.75  116.87    0.01   0.058   0.019  0.0177  0.0081  0.0027  0.0025    0.03   0.022   0.015   1.138   0.603   0.332       9    5.15   15.95       3       1     4.3     0.4     0.1     100     3.2    10.9    0.05     7.7    0.01     0.1       0    0.32    0.38     0.3       0       0       0       0       0       0  0.0015       0       0       0       0       0       0                              
  114 SGUM      16    0.75      25       5       5    0.99   15.01   50.95     0.5       1       1   0.005    0.85      80      20       2   660.2  0.0015  0.0003   0.002    0.05     0.6       3       0     100    0.01   0.006   0.002  0.0015  0.0007  0.0004  0.0003   0.006   0.003   0.002    3.39    3.39    3.39       8     5.1    15.5       8       1    4.75     0.4     0.2     100 1000.95  100.05    0.05       1    0.01     0.1       0     0.1       0     0.3       0       0       0       0       0       0  0.0015       0       0       0       0       0       0   SWEETGUM_TREE              
  115 CASS      15    0.95    27.5      12       3     0.8   15.01   50.95       2      10       4   0.007    0.85     200       2       2   660.2   0.013   0.003   0.026    0.01     0.6     0.1      50     0.7     0.5    0.04    0.01   0.007   0.006   0.003   0.002    0.03    0.03    0.03    1.26   0.633    0.32       4    5.01   15.95      10       1     4.3     0.4     0.6     100     5.2    20.9    0.12     1.7    0.01     0.1       0       0       0     0.3       0       0       0       0       0       0  0.0015       0       0       0       0       0       0   CASAVA                     
  116 COWP      25    0.45      25      12       5    0.75    15.1   80.95       1       1     4.5    0.01    0.85      25     1.2       1  660.34    0.04   0.005   0.018    0.05     0.6    0.33      24      10    0.12  0.0515  0.0335  0.0296  0.0074  0.0037  0.0035   0.014   0.013   0.012    1.26    0.63    0.32       1    5.01    15.1       7       1    4.75     0.4     0.2     100     1.1    10.9    0.12     4.9    0.01     0.1       0       0       0     0.3       0       0       0       0       0       0  0.0015       0       0       0       0       0       0   COWPEA                     
  117 CHKP      20    0.52    22.5      10       2     0.5   15.01   50.95       1     0.5       3  0.0078    0.85     100     0.5     1.7  660.25    0.04   0.005   0.018    0.01     0.6      10     100      10    0.13   0.055    0.03   0.023  0.0074  0.0037  0.0035   0.014   0.013   0.012   1.266   0.633    0.32       1    5.02   15.95      10       1    4.75     0.4     0.2     100     1.1    10.9    0.12     4.9    0.01     0.1       0       0       0     0.3       0       0       0       0       0       0  0.0015       0       0       0       0       0       0   CHICK_PEA                  
  118 BAHG      30    0.01      25       8       5    0.99   15.01   50.95       1       1       2   0.007    0.85       5       1       2  660.38   0.003  0.0234  0.0033    0.01     0.6    4.41      20       5     0.1    0.06  0.0231  0.0134  0.0084  0.0032  0.0019       0       0       0    3.39    3.39    3.39       6     5.5   15.95       7     0.5    4.75     0.4     0.2     100    10.1   100.9       0       0    0.01     0.1       0       0       0     0.3       1       0       0       0       0       0  0.0015       0       0       0       0       0       0   BAHIA_GRASS                
  119 BUWH      25    0.23      25       5       3    0.49   15.02   45.95     0.3     0.3       3  0.0078     0.9     100       1       1  660.39     0.2   0.038  0.0079       0     0.9     4.8     100       5    0.12   0.044  0.0182  0.0164  0.0073  0.0037  0.0023       0       0       0    1.27     0.6    0.73       1    5.05    15.1      10     0.5    4.75     0.4     0.2     100     1.1    10.9       0       0    0.01     0.1       0       0       0     0.3       1       0       0       0       0       0  0.0015       0       0       0       0       0       0   BUCKWHEAT                  
  120 PRMI      35    0.25      30      10     2.5    0.85   15.01   50.95       1       1       4   0.012    0.85       5       1       1   660.4    0.05   0.019   0.003     0.1     0.6     0.2     140       5    0.05   0.044    0.02    0.01   0.006  0.0022  0.0012       0       0       0   0.657   0.657    0.32       4    5.01   15.05       8     0.5    4.75     0.4     0.2     100     1.1    10.9       0       0    0.01     0.1       0       0       0     0.3       1       0       0       0       0       0  0.0015       0       0       0       0       0       0   PROSO_MILLET               
  121 SEBK      30    0.75      25       5       4    0.99    5.05   40.95       1       1       5   0.005    0.85      80       3     3.5  660.35    0.05  0.0015  0.0003    0.74    0.95       3    1000       5    0.01    0.02    0.01   0.008  0.0007  0.0004  0.0003       0       0       0    3.39    3.39    3.39       3   20.01    40.9       8     0.5    4.75     0.4     0.2     100 1000.95   100.1       0       0    0.01     0.1       0       0       0     0.3       0       0       0       0       0       0  0.0015       0       0       0       0       0       0   SEA_BUCKTHORN              
  122 POAN      30    0.02      18       0       5     0.5     5.5   50.99     0.5       1       2   0.007    0.85      90     0.8     1.3  660.41   0.022  0.0028   0.006    0.01     0.6    1.33     120       5     0.1   0.066   0.025  0.0147  0.0105   0.004  0.0024   0.023   0.015   0.011    3.39    3.39    1.61       5    5.01    15.1       6     0.5    4.75     0.4     0.2     100    10.1   100.9    0.07       6    0.01     0.1       0       0       0     0.3       0       0       0       0       0       0  0.0015       0       0       0       0       0       0   POA                        
  123 RAPE      25    0.25    13.5       0       4    0.65   15.01   50.95       1     0.5       2   0.007    0.85     2.5     1.3       2   660.3   0.035  0.0067    0.02    0.01     0.6    0.18     120       0       0    0.05    0.02   0.011   0.007  0.0025  0.0015       0       0       0   1.138   0.603   0.322       5    5.01    15.1      10       1    4.75     0.4     0.2     100    10.2   100.9       0       0    0.01     0.1       0       0       0     0.3       0       0       0       0       0       0  0.0015       0       0       0       0       0       0   RAPESEED                   
  124 GRAP      30    0.02      30      10       2     0.9    5.01   50.95       1       1       3   0.007    0.85     100       2       2  660.35    0.02  0.0025       0    0.01     0.6       1    1000       0     0.9    0.01   0.004   0.003  0.0014  0.0008  0.0006       0       0       0    3.39    3.39    3.39       6   15.01    23.5      10       1    4.75     0.4     0.2       0    1.25     5.9       0       0    0.01     0.1       0       0       0     0.3       0       0       0       0       0       0  0.0015       0       0       0       0       0       0   GRAPE                      
  125 PTOM      40     0.6      27      10       6    0.95   15.05   50.95     0.5     0.5       2   0.013    0.85     0.5       1     1.5  660.41    0.03  0.0045  0.0342    0.17     0.6 1136.16     120       5    0.94    0.05   0.027   0.022   0.006  0.0035   0.003   0.053   0.045    0.04   1.138   0.603   0.332       4    5.15   15.95       8       1    3.75     0.2     0.1     100     4.4     7.9    0.19       1    0.01     0.1       0       0       0     0.3       0       0       0       0       0       0  0.0015       0       0       0       0       0       0   PROCESSING_TOMATOES        
  126 BRSH      10    0.05      30      10    1.35    0.99    5.05   40.95       1       1       5   0.005    0.85      80       6     3.5  660.15  0.0015  0.0003   0.002    0.05     0.6    6.72    1000       5    0.01    0.02    0.01   0.008  0.0007  0.0004  0.0003   0.006   0.003   0.002    3.39    3.39    3.39       8     5.1    15.5       8       1    4.75     0.4     0.2     100  120.88   20.13    0.05       1    0.01     0.1       0       0       0     0.3       3       0       0       0       0       0  0.0015       0       0       0       0       0       0   CRP_WEST_BRUSH             
  127 LESP      15    0.02      25      10       5     0.6   15.01   50.95     0.5     0.5       3    0.01    0.85      15    1.25       2  660.27  0.0601  0.0066  0.0074    0.01     0.6    3.64      77  172.86    0.12  0.0515  0.0291  0.0247  0.0082  0.0028  0.0022  0.0231  0.0189  0.0178    3.39    3.39    3.39       3    5.01    15.1       4     0.5    4.75     0.4     0.2     100    22.5   40.71    0.07       2    0.01     0.1       0       0       0     0.3       0       0       0       0       0       0  0.0015       0       0       0       0       0       0   LESP                       
  128 ORCH      30    0.02      15       0       5     0.8   15.01   50.95       1       1       2   0.007    0.85      90     1.2       2  660.41   0.015   0.002   0.016    0.01     0.6    2.01     120       5     0.1  0.0444  0.0233  0.0133  0.0085  0.0034  0.0019   0.023   0.019   0.016    3.39    3.39    3.39       6    5.01    15.1       8     0.5    4.75     0.4     0.2     100    22.5   40.71    0.05     3.9    0.01     0.1       0       0       0     0.3       1       0       0       0       0       0  0.0015       0       0       0       0       0       0   ORCHARD_GRASS              
  129 LOVE      30    0.02      15       0       5     0.8   15.01   50.95       1       1       2   0.007    0.85      90     1.2       2  660.41   0.015   0.002   0.016    0.01     0.6    2.01     120       5     0.1    0.04   0.021   0.012  0.0099  0.0039  0.0022   0.023   0.019   0.016    3.39    3.39    3.39       6    5.01    15.1       8     0.5    4.75     0.4     0.2     100    22.5   40.71    0.05     3.9    0.01     0.1       0       0       0     0.3       1       0       0       0       0       0  0.0015       0       0       0       0       0       0   LOVE_GRASS                 
  130 ASH       25    0.05      30      10       7    0.99    5.05   40.95       1       1       4   0.012    0.85      80       6     3.5  660.34  0.0015  0.0003   0.002    0.05     0.6    6.72    1000       5    0.01   0.006   0.002  0.0015  0.0007  0.0004  0.0003   0.006   0.003   0.002    3.39    3.39    3.39       8     5.1    15.5       8       1    4.75     0.4     0.2     100   68.99   20.35    0.05       1    0.01     0.1       0    0.01       0     0.3       0       0       0       0       0       0  0.0015       0       0       0       0       0       0   ASH_TREES                  
  131 OAK       25    0.75      30      10       5    0.75    5.05   40.95       1       1       5   0.005    0.85      80       6     3.5  660.15  0.0015  0.0003   0.002    0.05     0.6       3       0     100    0.01   0.006   0.002  0.0015  0.0007  0.0004  0.0003   0.006   0.003   0.002    3.39    3.39    3.39       8     5.1    15.5       8       1    4.75     0.4     0.2     100 1000.95  100.05    0.05       1    0.01     0.1       0    0.39       0     0.3       0       0       0       0       0       0  0.0015       0       0       0       0       0       0   OAK_TREE                   
  132 SHBG      30    0.02      24       4     1.5     0.8   15.01   50.95       1       1       2  0.0074    0.85      90       1       2  660.41   0.015   0.002   0.016    0.01     0.6     2.2       0       0     0.1  0.0468  0.0246   0.014  0.0109  0.0043  0.0024   0.023   0.019   0.016    3.39    3.39    3.39       6    5.01   15.95       8     0.5    4.75     0.4     0.2     100    22.5   40.71       0       0    0.01     0.1       0       0       0     0.3       1       0       0       0       0       0  0.0015       0       0       0       0       0       0   SHERMAN_BLUE_GRASS         
  133 KNAF      60     0.4    27.5    12.5       6    0.95   15.05   50.95     0.5     0.5       3    0.02    0.85      25       6     2.2  660.45   0.019  0.0029   0.014     0.3     0.6    2.82 1212.75  116.87    0.01   0.058   0.019  0.0177  0.0081  0.0027  0.0025    0.03   0.022   0.015   1.138   0.603   0.332       4    1.15    5.95       3       1     4.3     0.4     0.2     100     3.2    10.9    0.05     7.7    0.01     0.1       0       0       0     0.3       0       0       0       0       0       0  0.0015       0       0       0       0       0       0   KENAF                      
  134 INDI      25    0.15      25      12       5    0.35     5.1    25.7     0.5      10       2  0.0074    0.85       6       1       2  660.29  0.0106   0.001   0.006    0.08     0.6     2.2       0       0     0.1    0.03  0.0106  0.0078  0.0018   0.001  0.0008  0.0082  0.0047  0.0035    3.39    3.39    3.39       6    1.01    5.95       8     0.5    4.75     0.4     0.2     100    22.5   50.95       0       0    0.01     0.1       0       0       0     0.3       1       0       0       0       0       0  0.0015       0       0       0       0       0       0   INDIAN_GRASS               
  135 COFF      10    0.15      30      10    1.35    0.99    5.05   40.95       1       1       5   0.007    0.85      80       6     3.5  660.14  0.0015  0.0003   0.002    0.05     0.6    6.72    1000       5    0.01    0.02    0.01   0.008  0.0007  0.0004  0.0003   0.006   0.003   0.002    3.39    3.39    3.39       7     5.1    15.5       8       1    4.75     0.4     0.2     100  120.88   20.13    0.05       1    0.01     0.1       0       0       0     0.3       0       0       0       0       0       0  0.0015       0       0       0       0       0       0   COFFEE                     
  136 MISC      45    0.02      25       8      10     0.9   15.25   50.99     0.1      10       3  0.0074    0.85      80       4     2.2  660.52   0.007  0.0009   0.006    0.01     0.6     2.2       0       0    0.55    0.03   0.008   0.002  0.0019  0.0012  0.0009   0.011  0.0071   0.006    3.39    3.39    3.39       6    5.15   15.95      10     0.8    4.75     0.7     0.3     100     5.5    10.9    0.06     1.7    0.01    0.11       0       0       0     0.3       1       0       0       0       0       0  0.0015       0       0       0       0       0       0   MISCANTHUS                 
  137 OLIV      15     0.1      22       6     3.2    0.99   10.15   50.75       1       1       5   0.007    0.85      80     3.5     1.1   660.2  0.0019  0.0004  0.0072    0.05     0.6    6.72    1000       5    0.84   0.006   0.002  0.0015  0.0007  0.0004  0.0003   0.008   0.008   0.008    3.39    3.39    3.39       8    5.01    15.1       3     0.5    4.75     0.4     0.2     100  120.88   20.13    0.05       1    0.01     0.1       0       0       0     0.3       0       0       0       0       0       0  0.0015       0       0       0       0       0       0   OLIVE_TREES                
  138 CITR      15     0.1      22       6       4    0.99   10.15   50.75       1       1       5   0.007    0.85      80     3.5     1.1   660.2  0.0019  0.0004  0.0072    0.05     0.6    6.72    1000       5    0.84   0.006   0.002  0.0015  0.0007  0.0004  0.0003   0.008   0.008   0.008    3.39    3.39    3.39       8    5.01    15.1       3     0.5    4.75     0.4     0.2     100  120.88   20.13    0.05       1    0.01     0.1       0       0       0     0.3       0       0       0       0       0       0  0.0015       0       0       0       0       0       0   CITRUS_TREES               
  139 FORB      10    0.05      30      10    1.35    0.99    5.05   40.95       1       1       5   0.005    0.85      80       6     3.5  660.15  0.0015  0.0003   0.002    0.05     0.6    6.72    1000       5    0.01    0.02    0.01   0.008  0.0007  0.0004  0.0003   0.006   0.003   0.002    3.39    3.39    3.39       8     5.1    15.5       8       1    4.75     0.4     0.2     100  120.88   20.13    0.05       1    0.01     0.1       0       0       0     0.3       3       0       0       0       0       0  0.0015       0       0       0       0       0       0   SHRUB                      
  140 SHRB      10    0.05      30      10    1.35    0.99    5.05   40.95       1       1       5   0.005    0.85      80       6     3.5  660.15  0.0015  0.0003   0.002    0.05     0.6    6.72    1000       5    0.01    0.02    0.01   0.008  0.0007  0.0004  0.0003   0.006   0.003   0.002    3.39    3.39    3.39       8     5.1    15.5       8       1    4.75     0.4     0.2     100  120.88   20.13    0.05       1    0.01     0.1       0       0       0     0.3       2       0       0       0       0       0  0.0015       0       0       0       0       0       0   FORB                       
  141 BRMW      33    0.01      25       8       5     0.9    5.25   25.95     0.5     0.5       3   0.007    0.85      35     1.5       2  660.45    0.01   0.002       0     0.2     0.6       0       0       0     0.1    0.02   0.012    0.01  0.0074  0.0037  0.0035       0       0       0   1.266   0.633   0.729      11    1.01     5.9       8     0.5    4.75     0.4     0.2      20     5.2  100.99       0       0    0.01     0.1       0       0       0       0       0      20      10       1       1       0  0.0015       0       0       0       0       0       0   BROOMWEED                  
  142 COCN      24    0.56      30      10     3.5     0.9   15.05   50.99       1       1       3   0.007    0.85     100      10     3.5   660.3  0.0015  0.0003       0    0.05     0.6       0       0       0     0.5   0.006   0.002  0.0015  0.0007  0.0004  0.0003       0       0       0    3.39    3.39    3.39       8     5.1   15.99       8     0.5    4.75     0.4     0.2      20  500.95  100.25       0       0    0.01     0.1       0    0.05       0     0.3       0       0       0       0       0       0  0.0015       0       0       0       0       0       0   COCONUT_TREE               
  143 COCO      15    0.56      30      10     3.5     0.9   15.05   50.99       1       1       3   0.007    0.85     100      10     3.5   660.3  0.0015  0.0003       0    0.05     0.6       0       0       0     0.5   0.006   0.002  0.0015  0.0007  0.0004  0.0003       0       0       0    3.39    3.39    3.39       8     5.1   15.99       8     0.5    4.75     0.4     0.2      20  500.95  100.25       0       0    0.01     0.1       0    0.05       0     0.3       0       0       0       0       0       0  0.0015       0       0       0       0       0       0   COCO_TREE                  
  144 FRBC      10    0.05      30      10     1.2    0.75    5.05   40.95       1       1       5   0.005    0.85      80     0.3     0.5  660.15  0.0015  0.0003   0.002    0.05     0.6    6.72    1000       5    0.01    0.04    0.03   0.011  0.0007  0.0004  0.0003   0.006   0.003   0.002    3.39    3.39    3.39       4     5.1    15.5       8       1    4.75     0.4     0.2     100     5.5    10.9    0.05       1    0.01     0.1       0       0       0     0.3       2      80      50       0       0       0  0.0015       0       0       0       0       0       0   FORB_(CJZ)                 
  145 SHRC      12    0.05      30      15       1    0.99    5.05    40.6       1       1       5   0.005    0.85      80       2     3.5  660.15  0.0015  0.0003   0.002    0.05     0.6    6.72    1000       5    0.01    0.02    0.01   0.008  0.0007  0.0004  0.0003   0.006   0.003   0.002    3.39    3.39    3.39       8     5.1    15.5       8       1    4.75     0.4     0.2     100  500.88   100.1    0.05       1    0.01     0.1       0     0.1       0     0.3       3      65      40     0.3     0.3       0  0.0015       0       0       0       0       0       0   SHRUB_(CJZ)                
  146 CAMC      15    0.05      30      15    0.75    0.99    5.05    40.6       1       1       5   0.005    0.85      80       2     3.5  660.15  0.0015  0.0003   0.002    0.05     0.6    6.72    1000       5    0.01    0.01   0.006   0.005  0.0007  0.0004  0.0003   0.006   0.003   0.002    3.39    3.39    3.39       7     5.1    15.5       8       1    4.75     0.4     0.2     100  500.88   100.1    0.05       1    0.01     0.1       0       0       0     0.3       3      60      40     0.5     0.5       0  0.0015       0       0       0       0       0       0   CAM_PHOTOSYNTHESIS_(CJZ)   
  147 GRMC      18    0.15      25      15     0.5    0.35    5.05    30.7     0.1      10       2  0.0074    0.85       6     0.3     1.4  660.21  0.0131   0.001   0.012    0.08     0.6     2.2       0       0     0.1   0.028  0.0131  0.0086  0.0018   0.001  0.0008  0.0268  0.0153  0.0115    3.39    3.39    3.39       6    5.01   15.95       8     0.5    4.75     0.4     0.2     100    22.5   40.71       0       0    0.01     0.1       0       0       0     0.3       1      67      45       0       0       0  0.0015       0       0       0       0       0       0   BLACK_GRAMA_(CJZ)          
  148 BUFC      20    0.15      25      15     0.5     0.5    10.2   30.95     0.2      10       2  0.0074    0.85       6     0.2     1.4  660.23  0.0122   0.001   0.006    0.08     0.6     2.2       0       0    0.09   0.028  0.0157  0.0091  0.0018   0.001  0.0008  0.0082  0.0047  0.0035    3.39    3.39    3.39       6    5.01   15.95       8     0.5    4.75     0.4     0.2     100    22.5   40.71       0       0    0.01     0.1       0       0       0     0.3       1      70      48       0       0       0  0.0015       0       0       0       0       0       0   BUFFALO_GRASS_(CJZ)        
  149 BLUE     5.7    0.15      25      15    0.26    0.35    5.05    30.7     0.1      10       2  0.0074    0.85       6     0.3     1.4  660.21  0.0131   0.001   0.012    0.08     0.6     2.2       0       0     0.1   0.028  0.0131  0.0086  0.0018   0.001  0.0008  0.0268  0.0153  0.0115    3.39    3.39    3.39       6    5.01   15.95       8     0.5    4.75     0.4     0.2     100    22.5   40.71       0       0    0.01     0.1       0       0       0     0.3       1      67      45       0       0       0  0.0015       0       0       0       0       0       0   BLUE_GRAMA_(CJZ)           
  150 FRB2      10    0.05      30      10     1.2    0.75    5.05   40.95       1       1       5   0.005    0.85      80     0.3     0.5  660.15  0.0015  0.0003   0.002    0.05     0.6    6.72    1000       5    0.01    0.04   0.035    0.01  0.0007  0.0004  0.0003   0.006   0.003   0.002    3.39    3.39    3.39       4     5.1    15.5       8       1    4.75     0.4     0.2     100     5.5    10.9    0.05       1    0.01     0.1       0       0       0     0.3       2      80      50       0       0       0  0.0015       0       0       0       0       0       0   FORB_(CJZ)                 
  151 SHRG      12    0.05      30      15       1    0.99    5.05    40.6       1       1       5   0.005    0.85      80       2     3.5  660.15  0.0015  0.0003   0.002    0.05     0.6    6.72    1000       5    0.01    0.04   0.035    0.03  0.0007  0.0004  0.0003   0.006   0.003   0.002    3.39    3.39    3.39       8     5.1    15.5       8       1    4.75     0.4     0.2     100  500.88   100.1    0.05       1    0.01     0.1       0     0.1       0     0.3       3      65      40       0       0       0  0.0015       0       0       0       0       0       0   SHRUB_MADE_BY_CODY_WITH_HIGHE
  152 DESI     5.7    0.15      25      15    0.26    0.35    5.05    30.7     0.1      10       2  0.0074    0.85       6     0.3     1.4  660.21  0.0131   0.001   0.012    0.08     0.6     2.2       0       0     0.1   0.022  0.0131   0.011  0.0018   0.001  0.0008  0.0268  0.0153  0.0115    3.39    3.39    3.39       6    5.01   15.95       8     0.5    4.75     0.4     0.2     100    22.5   40.71       0       0    0.01     0.1       0       0       0     0.3       1      67      45       0       0       0  0.0015       0       0       0       0       0       0   A_GRASS_BASED_ON_BLUE_GRAMA_T
  153 WWEA      16    0.02      15       3     2.5    0.65    5.01   50.95     0.1     0.1       4  0.0083    0.85       5     0.6     1.5  660.45  0.0151  0.0024  0.0111    0.01     0.6    0.69      20       5     0.1    0.03    0.02   0.012   0.002  0.0015  0.0013   0.023   0.023   0.023    3.39    3.39    3.39       6    5.01    15.1       8     0.5    4.75     0.9    0.65     100     4.2   50.95    0.07       6    0.06    0.15       0       0       0     0.3       1      75      50       0       0       0  0.0015       0       0       0       0    0.73       0   WESTERN_WHEAT_GRASS_CODY_MODIFIED_THESE_P
  154 GRM1      16    0.15      25       8     1.5    0.65    5.01   50.95     0.1     0.1       2  0.0074    0.85       6     0.3     0.7  660.21  0.0131   0.001   0.012    0.08     0.6     2.2       0       0     0.1    0.03  0.0131  0.0086  0.0018   0.001  0.0008  0.0268  0.0153  0.0115    3.39    3.39    3.39       6     1.9    5.99       2       1    4.75     0.9    0.65     100     4.2   90.95       0       0   0.045     0.1       0       0       0     0.3       1      75      50       0       0       0  0.0015       0       0       0       0       0       0   GRAMAGRASS_MODIFIED_BY_CODY
  155 BUFM      10    0.15      25      10     1.5    0.65    5.01   50.95     0.1     0.1       2  0.0074    0.85       6     0.2     0.8  660.21  0.0131   0.001   0.012    0.08     0.6     2.2       0       0     0.1    0.03  0.0157  0.0091  0.0018   0.001  0.0008  0.0268  0.0153  0.0115    3.39    3.39    3.39       6     1.9    5.99       4       1    4.75     0.9    0.65     100    1.02    40.9       0       0   0.045     0.1       0       0       0     0.3       1      75      50       0       0       0  0.0015       0       0       0       0       0       0   BUFFALO_GRASS_MODIFIED_BY_COD
  156 ARVF      25    0.05      12       0       2    0.65     5.3   40.95       1     0.1       2   0.007    0.85      90     0.5     0.5  660.47  0.0249  0.0033  0.0042    0.21     0.6    0.26  153.62      20    0.12    0.04   0.023  0.0134  0.0084  0.0032  0.0019   0.023    0.02   0.017    3.39    3.39    1.61       5    5.01    15.1       6     0.5    4.75     0.6     0.3     100    1.02    50.9    0.07       6    0.01     0.1       0       0       0    0.11       1      75      50       0       0       0  0.0015       0       0       0       0       0       0   BROMUS_ARVENSIS/JAPONICUS_JAPANESE_BROME/FIELD
  157 CLVM      10    0.02      22       5       5    0.75   15.01   50.95       2      10       2   0.007    0.75      35     1.2       2  660.34  0.0649   0.004   0.018    0.01     0.6    2.13      24       5    0.08   0.045  0.0242    0.01   0.006  0.0029  0.0024    0.03   0.023   0.018    3.39    3.39    3.39       2    5.01    15.1      10       1    4.75     0.4     0.2     100    22.5   40.71    0.12     1.5    0.01     0.1       0       0       0     0.3       1      80      50    0.25    0.25       0  0.0015       0       0       0       0       0       0   SWEET_CLOVER_MODIFIED      
  158 INDC      25    0.15      25      10       5    0.95     5.1    25.7     0.5      10       2  0.0074    0.85       6     1.5       2  660.29  0.0106   0.001   0.006    0.08     0.6     2.2       0       0     0.1    0.03  0.0106  0.0078  0.0018   0.001  0.0008  0.0082  0.0047  0.0035    3.39    3.39    3.39       6    1.01    5.95       8     0.5    4.75     0.7     0.7     100    1.09   15.95       0       0    0.04    0.05       0       0       0     0.3       1      80      51       0       0       0  0.0015       0       0       0       0       0       0   INDIAN_GRASS_MODIFIED_BY_COD
  159 ARFI    11.5    0.75      25       8       1    0.99     5.1   40.95       1     0.5       5   0.005    0.75       5     1.5     6.1  660.15  0.0015  0.0003   0.002    0.05    0.85       0       0       0    0.01   0.006   0.002  0.0015  0.0007  0.0004  0.0003   0.006   0.003   0.002    3.39    3.39    3.39       8     5.1    15.5       4       1    3.75     0.8     0.6     100 1000.95  100.05    0.05       1     0.1     0.6       0    0.15       0     0.3       0       0       0       0       0       0  0.0015       0       0       0       0       0       0   SAND_SAGEBRUSH_77C_MODIFIED_B
  160 LBLU      40    0.15      25      12       3    0.65     5.1    25.7     0.5      10       2  0.0074    0.85       6     0.6       2  660.49  0.0106   0.001   0.006    0.08     0.6     2.2       0       0     0.1    0.03  0.0106  0.0078  0.0018   0.001  0.0008  0.0082  0.0047  0.0035    3.39    3.39    3.39       6    1.01    5.95       8     0.5    4.75    0.95     0.7     100    1.06   20.95       0       0    0.01     0.1       0       0       0     0.3       1       0       0       0       0       0  0.0015       0       0       0       0       0       0   LITTLE_BLUESTEM_MODIFIED_BY
